Team1,Team2,rf_model,nn_model,Seed1,Seed2,elo_pred,seed_pred,sim_prob,Pred,Team_Name_1,Team_Name_2
1361,1400,0.37937498,0.28105712,6,3,0.48940969266768497,0.42074861817028564,0.63,0.44011808222679816,San Diego St,Texas
1155,1400,0.451875,0.22768372,7,3,0.31688108217675554,0.3845513935341478,0.434,0.3629982459356377,Clemson,Texas
1260,1400,0.56874996,0.46530485,8,3,0.42948165258388277,0.3495888390183973,0.665,0.49562504955336617,Loyola-Chicago,Texas
1210,1400,0.35999998,0.5134608,9,3,0.43417065517681463,0.3161720118281764,0.485,0.4217606873316623,Georgia Tech,Texas
1353,1400,0.31937498,0.3320172,10,3,0.29781739790947936,0.28455198091198697,0.416,0.3299523200544544,Rutgers,Texas
1393,1400,0.453125,0.35830504,11,3,0.32041798092449375,0.254915408275968,0.469,0.3711526852444197,Syracuse,Texas
1333,1400,0.37687498,0.2565735,12,3,0.34277756022008365,0.22738451668877624,0.385,0.31772211169372266,Oregon St,Texas
1251,1400,0.26624998,0.46955925,13,3,0.25329388617355236,0.2020207789703722,0.614,0.36102477442130204,Liberty,Texas
1287,1400,0.363125,0.48486024,14,3,0.22755750279520348,0.17883139781979523,0.436,0.3380748336508318,Morehead St,Texas
1156,1400,0.43875,0.6000895,15,3,0.1443583520062034,0.15777755560140244,0.406,0.3493950734053713,Cleveland St,Texas
1180,1400,0.61,0.82540035,16,3,0.12212576643162024,0.1387834712779431,0.447,0.4286619208985411,Drexel,Texas
1124,1400,0.386875,0.11570874,1,3,0.6414430717229697,0.606628948779303,0.689,0.4879311525287992,Baylor,Texas
1326,1400,0.56374997,0.6051276,2,3,0.4663038893651872,0.5701813273111491,0.488,0.5386725636599743,Ohio St,Texas
1116,1400,0.56125,0.49236888,3,3,0.4632824201011292,0.5329566477940214,0.607,0.5313715951647234,Arkansas,Texas
1345,1400,0.42874998,0.07728636,4,3,0.38405418873063335,0.4953613830842577,0.441,0.36529038260104585,Purdue,Texas
1196,1400,0.293125,0.58009547,7,3,0.29133420213011657,0.3845513935341478,0.437,0.3972212078779701,Florida,Texas
1314,1400,0.498125,0.6795335,8,3,0.38612610567329136,0.3495888390183973,0.482,0.47907467667484893,North Carolina,Texas
1317,1400,0.33124998,0.13615444,13,3,0.2189042820312975,0.2020207789703722,0.546,0.28686589722917305,North Texas,Texas
1159,1400,0.52437496,0.65698254,14,3,0.3016717347653016,0.17883139781979523,0.722,0.47677212710448275,Colgate,Texas
1331,1400,0.67875,0.69059944,15,3,0.12933111568371097,0.15777755560140244,0.447,0.4206916301920812,Oral Roberts,Texas
1216,1400,0.665625,0.71003014,16,3,0.12056072645518513,0.1387834712779431,0.417,0.4103998743976998,Hartford,Texas
1276,1382,0.58625,0.6335478,1,9,0.6796196220535784,0.7919305861892572,0.547,0.6476696115795975,Michigan,St Bonaventure
1104,1382,0.59,0.6903804,2,9,0.7112262194432436,0.7660301018993643,0.509,0.6533273379150669,Alabama,St Bonaventure
1199,1382,0.6925,0.5997865,4,9,0.5502990739028826,0.707833075779586,0.474,0.6048837329836738,Florida St,St Bonaventure
1160,1382,0.60625,0.6066854,5,9,0.5608875219726878,0.6757503589140139,0.52,0.5939146657159146,Colorado,St Bonaventure
1140,1382,0.47625,0.6385017,6,9,0.5511536556999117,0.6419268359210296,0.463,0.5541664376415101,BYU,St Bonaventure
1163,1382,0.57124996,0.7909584,7,9,0.518527323378343,0.606628948779303,0.441,0.5856729277103377,Connecticut,St Bonaventure
1261,1382,0.58125,0.558608,8,9,0.5527765252509936,0.5701813273111491,0.436,0.5397631719986345,LSU,St Bonaventure
1268,1382,0.554375,0.62946826,10,9,0.4281703952931091,0.4953613830842577,0.349,0.4912750066840793,Maryland,St Bonaventure
1277,1382,0.47562498,0.34701842,11,9,0.49902140258502253,0.4578184997195036,0.314,0.4186966603086225,Michigan St,St Bonaventure
1207,1382,0.47937497,0.49332413,12,9,0.4941286779001276,0.42074861817028564,0.315,0.4405152803620013,Georgetown,St Bonaventure
1101,1382,0.505625,0.55549407,14,9,0.3390525068301103,0.3495888390183973,0.561,0.46215208508767025,Abilene Chr,St Bonaventure
1233,1382,0.511875,0.6009396,15,9,0.21468196867683648,0.3161720118281764,0.418,0.4123337052272843,Iona,St Bonaventure
1291,1382,0.573125,0.30652356,16,9,0.13800771870326625,0.28455198091198697,0.309,0.32224165317225717,Mt St Mary's,St Bonaventure
1211,1382,0.4675,0.27048695,1,9,0.8279829833472665,0.7919305861892572,0.718,0.6151800983601245,Gonzaga,St Bonaventure
1234,1382,0.5075,0.4330149,2,9,0.6570278900382626,0.7660301018993643,0.542,0.5811145828159312,Iowa,St Bonaventure
1242,1382,0.55562496,0.84241545,3,9,0.645997758955005,0.7379722871105325,0.427,0.6418020919844089,Kansas,St Bonaventure
1166,1382,0.46124998,0.40829468,5,9,0.5759400376520665,0.6757503589140139,0.447,0.5136470043696736,Creighton,St Bonaventure
1332,1382,0.43625,0.37147868,7,9,0.6032056934304995,0.606628948779303,0.411,0.4857126580791065,Oregon,St Bonaventure
1328,1382,0.495625,0.22746158,8,9,0.41031649686004995,0.5701813273111491,0.451,0.43091688394129546,Oklahoma,St Bonaventure
1281,1382,0.54249996,0.5727422,9,9,0.4304975006416409,0.5329566477940214,0.356,0.4869392782497545,Missouri,St Bonaventure
1179,1382,0.306875,0.31185386,11,9,0.419623509705244,0.4578184997195036,0.499,0.3990341771077278,Drake,St Bonaventure
1364,1382,0.615,0.6139612,12,9,0.3588350055145834,0.42074861817028564,0.502,0.502108970601842,UC Santa Barbara,St Bonaventure
1325,1382,0.525,0.46976566,13,9,0.3738532339906307,0.3845513935341478,0.421,0.4348340533659786,Ohio,St Bonaventure
1186,1382,0.570625,0.6095722,14,9,0.3237235348529067,0.3495888390183973,0.51,0.47270192255868454,E Washington,St Bonaventure
1213,1382,0.44375,0.60181445,15,9,0.22631533758208913,0.3161720118281764,0.47,0.4116103524961888,Grand Canyon,St Bonaventure
1111,1382,0.47125,0.62334174,16,9,0.22120627543095045,0.28455198091198697,0.271,0.37426999862729116,Appalachian St,St Bonaventure
1313,1382,0.38625,0.27322057,16,9,0.16094125020022695,0.28455198091198697,0.38,0.2969927578557436,Norfolk St,St Bonaventure
1228,1382,0.5775,0.64233494,1,9,0.7704328298475529,0.7919305861892572,0.546,0.6656396679562023,Illinois,St Bonaventure
1222,1382,0.5025,0.35793635,2,9,0.6978551055034368,0.7660301018993643,0.658,0.5964643055415343,Houston,St Bonaventure
1329,1382,0.541875,0.23241803,4,9,0.6447857231311421,0.707833075779586,0.361,0.4975823727963668,Oklahoma St,St Bonaventure
1361,1382,0.5825,0.38299906,6,9,0.640727824245575,0.6419268359210296,0.557,0.561030740726253,San Diego St,St Bonaventure
1155,1382,0.37812498,0.31671953,7,9,0.4632537931235481,0.606628948779303,0.38,0.42894544524641487,Clemson,St Bonaventure
1260,1382,0.630625,0.46909872,8,9,0.5834435614494484,0.5701813273111491,0.582,0.5670697170938552,Loyola-Chicago,St Bonaventure
1210,1382,0.4425,0.42143577,9,9,0.5880808194257255,0.5329566477940214,0.389,0.47479464716480513,Georgia Tech,St Bonaventure
1353,1382,0.353125,0.45866233,10,9,0.4410699437613791,0.4953613830842577,0.331,0.4158437387425404,Rutgers,St Bonaventure
1333,1382,0.36499998,0.31060103,12,9,0.4924883813288996,0.42074861817028564,0.295,0.37676760101067686,Oregon St,St Bonaventure
1251,1382,0.29625,0.5443722,13,9,0.3869314537348704,0.3845513935341478,0.525,0.42742100678595696,Liberty,St Bonaventure
1287,1382,0.34562498,0.38271135,14,9,0.3540548994026075,0.3495888390183973,0.372,0.36079601452990406,Morehead St,St Bonaventure
1156,1382,0.480625,0.2783596,15,9,0.23891070651637364,0.3161720118281764,0.334,0.32961345681588267,Cleveland St,St Bonaventure
1180,1382,0.51375,0.36940545,16,9,0.2056154667044001,0.28455198091198697,0.377,0.35006458254848494,Drexel,St Bonaventure
1124,1382,0.545625,0.60302746,1,9,0.7689736738868199,0.7919305861892572,0.669,0.6757113388850274,Baylor,St Bonaventure
1326,1382,0.578125,0.5414397,2,9,0.6191408145724115,0.7660301018993643,0.402,0.5813471376247995,Ohio St,St Bonaventure
1116,1382,0.675,0.2068268,3,9,0.6162725738523586,0.7379722871105325,0.521,0.551414335790448,Arkansas,St Bonaventure
1345,1382,0.76687497,0.49599785,4,9,0.5370610876025617,0.707833075779586,0.369,0.5753533957028578,Purdue,St Bonaventure
1196,1382,0.494375,0.38668716,7,9,0.43339302437947963,0.606628948779303,0.39,0.46221682463206176,Florida,St Bonaventure
1314,1382,0.384375,0.5811073,8,9,0.5392358062587286,0.5701813273111491,0.414,0.49777989754680024,North Carolina,St Bonaventure
1317,1382,0.323125,0.12157369,13,9,0.34272568920685764,0.3845513935341478,0.448,0.32399515482182173,North Texas,St Bonaventure
1159,1382,0.38187498,0.23430774,14,9,0.44560172893058775,0.3495888390183973,0.633,0.4088746505694723,Colgate,St Bonaventure
1331,1382,0.523125,0.4296494,15,9,0.2165316779488095,0.3161720118281764,0.317,0.3604956190512834,Oral Roberts,St Bonaventure
1216,1382,0.663125,0.61767715,16,9,0.20322819409727902,0.28455198091198697,0.362,0.4261164611416848,Hartford,St Bonaventure
1276,1277,0.545,0.6462854,1,11,0.6804713298615377,0.8372282744316957,0.716,0.6849969952147259,Michigan,Michigan St
1104,1277,0.529375,0.59650713,2,11,0.7120295062551987,0.8156538768760261,0.689,0.6685131063747801,Alabama,Michigan St
1199,1277,0.513125,0.19677523,4,11,0.5512675772356173,0.7660301018993643,0.698,0.54503958782132,Florida St,Michigan St
1160,1277,0.53999996,0.5977818,5,11,0.5618513778857278,0.7379722871105325,0.663,0.6201210808462371,Colorado,Michigan St
1140,1277,0.583125,0.48907328,6,11,0.552121816485195,0.707833075779586,0.655,0.5974306328032369,BYU,Michigan St
1163,1277,0.374375,0.596817,7,11,0.5195045062648322,0.6757503589140139,0.664,0.5660893734950588,Connecticut,Michigan St
1261,1277,0.356875,0.32689396,8,11,0.5537440198026033,0.6419268359210296,0.64,0.5038879686758546,LSU,Michigan St
1268,1277,0.46124998,0.5879389,10,11,0.42912906599405326,0.5701813273111491,0.593,0.5282998491230766,Maryland,Michigan St
1207,1277,0.590625,0.62510663,12,11,0.49510716286477846,0.4953613830842577,0.521,0.545440033347522,Georgetown,Michigan St
1101,1277,0.45874998,0.4784623,14,11,0.3399302585146823,0.42074861817028564,0.762,0.4919782330129275,Abilene Chr,Michigan St
1233,1277,0.49374998,0.5992346,15,11,0.2153426476802833,0.3845513935341478,0.59,0.4565757196732451,Iona,Michigan St
1211,1277,0.475,0.6137058,1,11,0.8285397839097907,0.8372282744316957,0.865,0.723894767292687,Gonzaga,Michigan St
1234,1277,0.31312498,0.16676503,2,11,0.6579094255273464,0.8156538768760261,0.703,0.5312906642209851,Iowa,Michigan St
1242,1277,0.566875,0.9548906,3,11,0.6468924085163179,0.7919305861892572,0.635,0.719117716883925,Kansas,Michigan St
1166,1277,0.57,0.12987274,5,11,0.5768957771130662,0.7379722871105325,0.655,0.5339481592772148,Creighton,Michigan St
1179,1277,0.528125,0.40103406,11,11,0.42057711870393666,0.5329566477940214,0.698,0.5161385623434759,Drake,Michigan St
1186,1277,0.560625,0.5896208,14,11,0.32458109062904994,0.42074861817028564,0.634,0.5059151227443641,E Washington,Michigan St
1213,1277,0.501875,0.56426144,15,11,0.22700146937456797,0.3845513935341478,0.682,0.47193784461543453,Grand Canyon,Michigan St
1111,1277,0.490625,0.68182564,16,11,0.2218813599513692,0.3495888390183973,0.533,0.45538417212580146,Appalachian St,Michigan St
1228,1277,0.62,0.30078703,1,11,0.771124420516382,0.8372282744316957,0.738,0.6534279462733985,Illinois,Michigan St
1222,1277,0.52875,0.41092488,2,11,0.6986798289712568,0.8156538768760261,0.819,0.6546017120251695,Houston,Michigan St
1155,1277,0.404375,0.061657727,7,11,0.46422724502221546,0.6757503589140139,0.591,0.43940206351757727,Clemson,Michigan St
1260,1277,0.58625,0.6020416,8,11,0.5843945930066835,0.6419268359210296,0.785,0.639922595722066,Loyola-Chicago,Michigan St
1210,1277,0.575625,0.49981114,9,11,0.5890287212823604,0.606628948779303,0.598,0.5738187570653112,Georgia Tech,Michigan St
1251,1277,0.4725,0.6427491,13,11,0.3878604188049833,0.4578184997195036,0.694,0.5309855912534204,Liberty,Michigan St
1156,1277,0.6225,0.824245,15,11,0.23962319747721328,0.3845513935341478,0.538,0.5217839019669206,Cleveland St,Michigan St
1180,1277,0.4975,0.5803441,16,11,0.20625557190671637,0.3495888390183973,0.593,0.4453377107677864,Drexel,Michigan St
1124,1277,0.38,0.11043948,1,11,0.7696683461920822,0.8372282744316957,0.802,0.57986721904129,Baylor,Michigan St
1116,1277,0.544375,0.8720298,3,11,0.6171978302967985,0.7919305861892572,0.698,0.7047066281214298,Arkansas,Michigan St
1196,1277,0.54875,0.6326127,7,11,0.4343545063300141,0.6757503589140139,0.618,0.5818934988361592,Florida,Michigan St
1159,1277,0.39124998,0.44852847,14,11,0.44656894894968696,0.42074861817028564,0.8,0.5014191980858598,Colgate,Michigan St
1216,1277,0.696875,0.6490357,16,11,0.2038627746757148,0.3495888390183973,0.587,0.497272456413444,Hartford,Michigan St
1276,1417,0.54812497,0.48459712,1,11,0.7439197484048214,0.8372282744316957,0.618,0.646374027670636,Michigan,UCLA
1104,1417,0.51625,0.46946657,2,11,0.7713173970068024,0.8156538768760261,0.595,0.6335375710454866,Alabama,UCLA
1199,1417,0.70937496,0.75760776,4,11,0.626281507526651,0.7660301018993643,0.578,0.687458866341685,Florida St,UCLA
1160,1417,0.566875,0.42647025,5,11,0.6362634325407889,0.7379722871105325,0.6,0.5935161960542877,Colorado,UCLA
1140,1417,0.515625,0.42225832,6,11,0.6270895446462368,0.707833075779586,0.555,0.5655611875792748,BYU,UCLA
1163,1417,0.396875,0.71338093,7,11,0.5959362978529087,0.6757503589140139,0.561,0.5885885226833405,Connecticut,UCLA
1261,1417,0.42874998,0.4649646,8,11,0.6286228584909023,0.6419268359210296,0.534,0.539652848313844,LSU,UCLA
1382,1417,0.564375,0.31368053,9,11,0.5779632755299654,0.606628948779303,0.599,0.5323295474428779,St Bonaventure,UCLA
1268,1417,0.551875,0.6031074,10,11,0.5062742150281825,0.5701813273111491,0.484,0.5430875741508497,Maryland,UCLA
1277,1417,0.671875,0.6110746,11,11,0.577008179366404,0.5329566477940214,0.415,0.5615829026421681,Michigan St,UCLA
1207,1417,0.47125,0.6085824,12,11,0.5722241952100311,0.4953613830842577,0.449,0.5192835787478469,Georgetown,UCLA
1101,1417,0.759375,0.55776954,14,11,0.4126305364265871,0.42074861817028564,0.673,0.5647047335454122,Abilene Chr,UCLA
1233,1417,0.67812496,0.7241758,15,11,0.2723934224819631,0.3845513935341478,0.533,0.5184491301343745,Iona,UCLA
1291,1417,0.65999997,0.7818898,16,11,0.17982719327920374,0.3495888390183973,0.444,0.48306115903520375,Mt St Mary's,UCLA
1211,1417,0.460625,0.66558576,1,11,0.8682778733220042,0.8372282744316957,0.808,0.7279433674596755,Gonzaga,UCLA
1234,1417,0.47625,0.617332,2,11,0.7240209418946769,0.8156538768760261,0.642,0.6550513467344873,Iowa,UCLA
1242,1417,0.55812496,0.82070637,3,11,0.7142081678692773,0.7919305861892572,0.529,0.6827940281249394,Kansas,UCLA
1166,1417,0.66499996,0.49583817,5,11,0.6503428727747075,0.7379722871105325,0.559,0.621630657404294,Creighton,UCLA
1332,1417,0.6325,0.56946874,7,11,0.6755198595339976,0.6757503589140139,0.535,0.6176477776678738,Oregon,UCLA
1328,1417,0.484375,0.18653032,8,11,0.4879425486419562,0.6419268359210296,0.54,0.46815494724035595,Oklahoma,UCLA
1281,1417,0.561875,0.5961936,9,11,0.5086482226797125,0.606628948779303,0.448,0.5442691656760804,Missouri,UCLA
1179,1417,0.39374998,0.26902464,11,11,0.4975247412462319,0.5329566477940214,0.645,0.4676512022961183,Drake,UCLA
1364,1417,0.624375,0.61182183,12,11,0.43388784263475105,0.4953613830842577,0.585,0.5500891964163848,UC Santa Barbara,UCLA
1325,1417,0.693125,0.37147728,13,11,0.44984338540308016,0.4578184997195036,0.563,0.5070528281887624,Ohio,UCLA
1186,1417,0.44062498,0.58703554,14,11,0.3959679212389602,0.42074861817028564,0.574,0.4836754056983164,E Washington,UCLA
1213,1417,0.53749996,0.573977,15,11,0.2860151305460281,0.3845513935341478,0.586,0.47360868445470705,Grand Canyon,UCLA
1111,1417,0.57374996,0.5578017,16,11,0.28004617413551747,0.3495888390183973,0.42,0.4362373511415251,Appalachian St,UCLA
1313,1417,0.43812498,0.33855265,16,11,0.20803294446946877,0.3495888390183973,0.507,0.3682598783955712,Norfolk St,UCLA
1228,1417,0.47125,0.13712144,1,11,0.8212992327618528,0.8372282744316957,0.622,0.577779788757893,Illinois,UCLA
1222,1417,0.43124998,0.3473307,2,11,0.7597889535731275,0.8156538768760261,0.739,0.6186046992075065,Houston,UCLA
1329,1417,0.6225,0.33471808,4,11,0.7131259614837612,0.7660301018993643,0.481,0.5834748228679703,Oklahoma St,UCLA
1397,1417,0.571875,0.6278274,5,11,0.5849956568370777,0.7379722871105325,0.567,0.6179340652070635,Tennessee,UCLA
1361,1417,0.49124998,0.25046402,6,11,0.70949702763181,0.707833075779586,0.626,0.55700882082266,San Diego St,UCLA
1155,1417,0.66499996,0.5873122,7,11,0.5416948675949879,0.6757503589140139,0.483,0.5905514819778258,Clemson,UCLA
1260,1417,0.536875,0.48619783,8,11,0.6573132115877464,0.6419268359210296,0.698,0.604062577258408,Loyola-Chicago,UCLA
1210,1417,0.508125,0.25374895,9,11,0.6616050818394507,0.606628948779303,0.503,0.5066215982227498,Georgia Tech,UCLA
1353,1417,0.32625,0.34220305,10,11,0.5193895511722084,0.5701813273111491,0.447,0.4410047832444315,Rutgers,UCLA
1393,1417,0.321875,0.13134333,11,11,0.5457364094920559,0.5329566477940214,0.509,0.40818227963195913,Syracuse,UCLA
1333,1417,0.50124997,0.6753563,12,11,0.5706170788904018,0.4953613830842577,0.411,0.5307169518935281,Oregon St,UCLA
1251,1417,0.384375,0.4827143,13,11,0.4636116476921701,0.4578184997195036,0.617,0.48110388379141683,Liberty,UCLA
1287,1417,0.31437498,0.4816485,14,11,0.42877655131852765,0.42074861817028564,0.476,0.4243097315067105,Morehead St,UCLA
1156,1417,0.465625,0.61869687,15,11,0.3006419493049604,0.3845513935341478,0.461,0.4461030398675653,Cleveland St,UCLA
1180,1417,0.45874998,0.4249914,16,11,0.26170184441986244,0.3495888390183973,0.487,0.3964064124444879,Drexel,UCLA
1124,1417,0.54125,0.6689163,1,11,0.8200878893639462,0.8372282744316957,0.744,0.7222964759384496,Baylor,UCLA
1326,1417,0.628125,0.41575235,2,11,0.690043144882195,0.8156538768760261,0.519,0.6137148769926355,Ohio St,UCLA
1116,1417,0.51124996,0.74233586,3,11,0.6874393070717743,0.7919305861892572,0.597,0.6659911417381438,Arkansas,UCLA
1345,1417,0.63,0.6472032,4,11,0.613710145039017,0.7660301018993643,0.49,0.6293886898372001,Purdue,UCLA
1196,1417,0.495625,0.5556077,7,11,0.5115971920507212,0.6757503589140139,0.5,0.5477160493088528,Florida,UCLA
1314,1417,0.559375,0.5716955,8,11,0.6157823906983738,0.6419268359210296,0.542,0.5861559442542396,North Carolina,UCLA
1317,1417,0.421875,0.52949506,13,11,0.4165984101879724,0.4578184997195036,0.548,0.47475739407027084,North Texas,UCLA
1159,1417,0.3225,0.30046195,14,11,0.5239716662695015,0.42074861817028564,0.741,0.46173644456419644,Colgate,UCLA
1331,1417,0.49249998,0.6206731,15,11,0.2745665272774654,0.3845513935341478,0.458,0.4460582095971981,Oral Roberts,UCLA
1216,1417,0.58875,0.6733699,16,11,0.2588755970326169,0.3495888390183973,0.463,0.4667168650620705,Hartford,UCLA
1400,1417,0.334375,0.15989217,3,11,0.7181513396370763,0.7919305861892572,0.576,0.5160698182974384,Texas,UCLA
1411,1417,0.54812497,0.3976616,16,11,0.299747064235251,0.3495888390183973,0.495,0.41802449971963834,TX Southern,UCLA
1403,1417,0.630625,0.6009655,6,11,0.5755182067964991,0.707833075779586,0.578,0.6185883583981516,Texas Tech,UCLA
1276,1422,0.585,0.452748,1,13,0.7688100087432703,0.8742305874860221,0.593,0.6547577150786832,Michigan,UNC Greensboro
1104,1422,0.51375,0.63717175,2,13,0.7942810867742547,0.8567213028307448,0.548,0.6699848422398476,Alabama,UNC Greensboro
1199,1422,0.629375,0.6190548,4,13,0.6573391442766294,0.8156538768760261,0.565,0.6572845592781384,Florida St,UNC Greensboro
1160,1422,0.551875,0.42330632,5,13,0.6669326922653848,0.7919305861892572,0.572,0.6012089239251812,Colorado,UNC Greensboro
1140,1422,0.429375,0.44574004,6,13,0.6581166875379625,0.7660301018993643,0.546,0.5690523652803486,BYU,UNC Greensboro
1163,1422,0.47187498,0.64213216,7,13,0.6280179105103287,0.7379722871105325,0.537,0.6033994625969872,Connecticut,UNC Greensboro
1261,1422,0.375,0.40820208,8,13,0.659591678635508,0.707833075779586,0.504,0.5309253613062976,LSU,UNC Greensboro
1382,1422,0.4675,0.32859576,9,13,0.6105393085829696,0.6757503589140139,0.594,0.535277079274238,St Bonaventure,UNC Greensboro
1268,1422,0.696875,0.5003554,10,13,0.5399794503954771,0.6419268359210296,0.429,0.5616273250733599,Maryland,UNC Greensboro
1277,1422,0.515625,0.47749847,11,13,0.6096081379435787,0.606628948779303,0.359,0.5136721116919579,Michigan St,UNC Greensboro
1207,1422,0.540625,0.258659,12,13,0.604940416794125,0.5701813273111491,0.385,0.4718811450857032,Georgetown,UNC Greensboro
1101,1422,0.765,0.78458405,14,13,0.4457297198536955,0.4953613830842577,0.625,0.623135026808599,Abilene Chr,UNC Greensboro
1233,1422,0.580625,0.63966024,15,13,0.29998877481474134,0.4578184997195036,0.505,0.49661849035301603,Iona,UNC Greensboro
1291,1422,0.53999996,0.60616076,16,13,0.20063072830067757,0.42074861817028564,0.401,0.43370801364996653,Mt St Mary's,UNC Greensboro
1211,1422,0.490625,0.64585614,1,13,0.8829821952727707,0.8742305874860221,0.773,0.7333387897289436,Gonzaga,UNC Greensboro
1234,1422,0.530625,0.70277965,2,13,0.7501958464124553,0.8567213028307448,0.591,0.6862643571252514,Iowa,UNC Greensboro
1242,1422,0.62375,0.82716846,3,13,0.7409808012516258,0.8372282744316957,0.524,0.7106255023467474,Kansas,UNC Greensboro
1166,1422,0.491875,0.057167202,5,13,0.6804212626507179,0.7919305861892572,0.538,0.5118788147448017,Creighton,UNC Greensboro
1332,1422,0.55375,0.32567942,7,13,0.7044168198427677,0.7379722871105325,0.521,0.5685637013840987,Oregon,UNC Greensboro
1328,1422,0.353125,0.7186799,8,13,0.521716974920876,0.707833075779586,0.518,0.5638709863592697,Oklahoma,UNC Greensboro
1281,1422,0.539375,0.49257067,9,13,0.5423378965151412,0.6757503589140139,0.457,0.5414067921685947,Missouri,UNC Greensboro
1179,1422,0.50874996,0.716717,11,13,0.5312742762509679,0.606628948779303,0.584,0.5894740383318599,Drake,UNC Greensboro
1364,1422,0.601875,0.6354871,12,13,0.467335489297458,0.5701813273111491,0.58,0.5709757925972341,UC Santa Barbara,UNC Greensboro
1325,1422,0.555,0.37509346,13,13,0.48347058634117684,0.5329566477940214,0.507,0.49070414027415266,Ohio,UNC Greensboro
1186,1422,0.5525,0.47052073,14,13,0.4287060570433218,0.4953613830842577,0.523,0.49401763689026207,E Washington,UNC Greensboro
1213,1422,0.571875,0.47064424,15,13,0.31439417886647253,0.4578184997195036,0.578,0.4785463780710161,Grand Canyon,UNC Greensboro
